"","DISEASECODE","DIAGNOSISDISEASE","CNT"
"5152","F20400","統合失調症後抑うつ",44
"5153","F20401","統合失調症の精神病後うつ病性障害",6
"5154","F20600","単純型統合失調症",74
"5155","F20601","単純型荒廃性障害（単純型統合失調症）",5
"5156","F20800","他の統合失調症",109
"5157","F20801","急性統合失調症性エピソード",3
"5158","F20810","接枝統合失調症",2
"5159","F20900","精神分裂病",53
"5160","F20905","（妊娠３８週）統合失調症",1
"5161","F20905","（妊娠３９週）統合失調症",2
"5162","F20905","治療抵抗性統合失調症",11
"5163","F20905","統合失調症",464
"5164","F21900","統合失調型障害",3
"5165","F21910","体感幻覚症（セネストパチー）",6
"5166","F22000","妄想性障害",14
"5167","F22901","幻覚妄想状態",11
"5168","F23100","急性精神病反応（幻覚妄想性）",5
"5169","F23102","統合失調症症状を伴う急性錯乱",6
"5170","F23200","急性統合失調症様反応",2
"5171","F23203","急性統合失調症",6
"5172","F23204","急性統合失調症様精神病性障害",1
"5173","F23801","短期反応精神病（ストレスあり）",2
"5174","F2380X","短期精神病性障害",1
"5175","F23900","急性反応性精神障害（心因反応）",2
"5176","F25000","統合失調感情障害（躁病型）",2
"5177","F25100","統合失調症",2
"5178","F25200","統合失調感情障害（混合型）",1
"5179","F2590X","統合失調感情障害",9
"5180","F28901","初期統合失調症",15
"5181","F28902","統合失調症様障害（予後の良い特徴なし）",1
"5182","F28903","統合失調症様障害（予後の良い特徴あり）",11
"5183","F28904","分裂病様障害",2
"5184","F28904","統合失調症様障害",66
"5185","F2990X","精神病性障害",7
"5186","F30000","躁エピソード（軽躁状態）",5
"5187","F30001","軽躁病エピソード",5
"5188","F3000X","躁病エピソード",30
"5189","F30100","躁エピソード（躁状態）",9
"5190","F30101","躁病エピソード・軽症",1
"5191","F30102","躁病エピソード・中等症",1
"5192","F30103","躁病エピソード・重症",1
"5193","F30200","躁エピソード（躁・幻覚・妄想状態）",2
"5194","F30203","躁病エピソード・緊張病症状",2
"5195","F30800","他の躁エピソード",6
"5196","F30801","反応性興奮",1
"5197","F30900","躁エピソード",19
"5198","F30901","躁状態",28
"5199","F31000","躁うつ病（軽躁状態）",3
"5200","F31001","双極1型障害（躁うつ病）",3
"5201","F31004","双極2型障害（軽躁病＋大うつ病）",2
"5202","F31100","躁うつ病（躁状態）",6
"5203","F31300","躁うつ病（軽?中等うつ状態）",18
"5204","F31301","双極性感情障害・軽症のうつ病エピソード",14
"5205","F31302","双極性感情障害・中等症のうつ病エピソード",18
"5206","F31400","躁うつ病（重症うつ状態）",6
"5207","F31420","躁うつ病（激越うつ状態）",1
"5208","F31700","躁うつ病（寛解状態）",1
"5209","F31802","２型双極性障害",8
"5210","F31900","躁うつ病",129
"5211","F3190U","特定不能の双極性障害＜躁うつ病＞",2
"5212","F3190X","（妊娠４０週）双極性障害＜躁うつ病＞",1
"5213","F3190X","双極性障害＜躁うつ病＞",45
"5214","F3190Y","双極性障害",5
"5215","F32000","うつエピソード（軽うつ状態）",76
"5216","F32001","大うつ病エピソード・軽症",5
"5217","F3200X","大うつ病エピソード",17
"5218","F32100","うつエピソード（中等うつ状態）",33
"5219","F32101","大うつ病エピソード・中等症",4
"5220","F32801","心気性うつ病",1
"5221","F32810","退行期うつ病",2
"5222","F32820","仮面うつ病",2
"5223","F32900","うつエピソード",136
"5224","F32901","うつ状態",223
"5225","F32903","（妊娠３９週）うつ病",2
"5226","F32903","うつ病",617
"5227","F32904","うつ状態",265
"5228","F33000","反復性うつ病（軽うつ状態）",16
"5229","F33001","大うつ病性障害（単一エピソード）",7
"5230","F33002","大うつ病性障害（反復性）",6
"5231","F33003","月経前不快気分障害＜うつ病＞",1
"5232","F33004","小うつ病性障害",1
"5233","F33005","反復性短期うつ病性障害",3
"5234","F3300U","特定不能のうつ病性障害",5
"5235","F3300X","大うつ病性障害",6
"5236","F33200","反復性うつ病（重症うつ状態）",3
"5237","F33210","反復性うつ病（うつ病性昏迷状態）",1
"5238","F33220","反復性うつ病（激越うつ状態）",1
"5239","F33810","反復性うつ病（季節性感情障害）",1
"5240","F33811","季節性大うつ病性障害",1
"5241","F33900","反復性うつ病",7
"5242","F33902","単極性うつ病",3
"5243","F3390X","うつ病性障害",183
"5244","F34100","気分変調症",4
"5245","F34101","気分変調性障害＜うつ病＞",2
"5246","F34102","神経症性抑うつ状態",15
"5247","F34110","遷延性抑うつ神経症",4
"5248","F34901","拘禁性抑うつ状態",1
"5249","F3990X","気分障害＜躁うつ病＞",16
"5250","F40100","社会（対人）恐怖",1
"5251","F40101","社会恐怖（社会不安障害）",3
"5252","F40151","社交不安障害",2
"5253","F4020X","特定の恐怖症（単一恐怖）",2
"5254","F40230","閉所恐怖",5
"5255","F40800","他の恐怖症",1
"5256","F40820","癌恐怖",2
"5257","F40900","恐怖症",11
"5258","F41000","発作性不安神経症（恐慌）",22
"5259","F41001","パニック障害（広場なし）＜神経症＞",1
"5260","F41002","パニック障害（広場あり）＜神経症＞",2
"5261","F41003","広場恐怖（パニックなし）＜神経症＞",1
"5262","F41005","パニック発作",9
"5263","F4100X","パニック障害＜神経症＞",51
"5264","F41010","心臓神経症",7
"5265","F41100","全般性不安神経症",103
"5266","F41101","全般性不安障害＜神経症＞",13
"5267","F41102","（妊娠３８週）不安神経症",1
"5268","F41102","不安神経症",471
"5269","F41103","不安緊張状態",15
"5270","F41200","抑うつ神経症",165
"5271","F41201","混合性不安抑うつ障害",1
"5272","F41202","不安うつ病",70
"5273","F41300","混合性不安障害",1
"5274","F41900","不安障害",341
"5275","F41900","臨床的関与の対象となる他の状態",2
"5276","F41909","特定不能の不安障害＜神経症＞",2
"5277","F4190X","不安障害＜神経症＞",194
"5278","F4190X","不安障害＜神経症＞（心身症）",1
"5279","F42900","強迫神経症",4
"5280","F42901","（妊娠３７週）強迫性障害＜神経症＞",1
"5281","F42901","強迫性障害＜神経症＞",18
"5282","F43000","急性ストレス反応",1
"5283","F43100","外傷後ストレス障害",6
"5284","F43101","外傷後ストレス障害＜神経症＞",7
"5285","F43102","頭部外傷後症候群",2
"5286","F43200","（妊娠１０週）適応障害",1
"5287","F43200","適応障害",98
"5288","F43201","適応障害（抑うつ気分）＜うつ病＞",13
"5289","F43203","適応障害（不安と抑うつ気分）＜うつ病＞",21
"5290","F43205","適応障害（情緒と行為の障害）＜神経症＞",2
"5291","F43206","悲嘆反応",2
"5292","F43207","老年期適応障害",1
"5293","F4320X","適応障害＜神経症＞",14
"5294","F43210","不登校",3
"5295","F43220","抑うつ反応",137
"5296","F44000","ヒステリー性健忘",2
"5297","F4400X","解離性障害＜神経症＞",20
"5298","F44200","ヒステリー性昏迷",4
"5299","F44201","心因性昏迷",2
"5300","F44500","ヒステリー性痙攣",4
"5301","F44501","転換性障害（発作／痙攣）＜神経症＞",1
"5302","F44504","自律神経発作",17
"5303","F44600","ヒステリー性感覚障害",1
"5304","F44702","混合性解離性障害",2
"5305","F44900","ヒステリー性障害",1
"5306","F44906","転換性障害",9
"5307","F45000","転換型ヒステリー",1
"5308","F45005","身体化障害",1
"5309","F45200","心気神経症",18
"5310","F45300","身体表現性自律機能不全（心身症）",34
"5311","F45302","脳血管運動神経症の予防",1
"5312","F45305","膀胱過敏症",2
"5313","F45308","心身症型自律神経失調症",1
"5314","F45310","心因性空気嚥下症",1
"5315","F45311","常習性吃逆",4
"5316","F45313","血管運動神経症",2
"5317","F45318","神経性食道通過障害",1
"5318","F45319","神経性胃腸炎",1
"5319","F45323","神経因性排尿障害",68
"5320","F45324","心因性不整脈",1
"5321","F45330","心因性下痢",2
"5322","F45339","心因性呼吸困難発作",1
"5323","F45340","心因性呼吸困難",1
"5324","F45341","過呼吸発作",4
"5325","F45344","咽喉頭食道神経症",3
"5326","F45380","心因性過呼吸",1
"5327","F45390","心因性頻尿",6
"5328","F453A0","過敏性大腸症候群",97
"5329","F453A1","過敏性腸症候群",111
"5330","F453E0","心因性難聴",4
"5331","F45400","持続性身体表現疼痛障害",2
"5332","F45406","心因性便秘",14
"5333","F4540X","疼痛性障害＜神経症＞",4
"5334","F45410","心因性疼痛",1
"5335","F45800","他の身体表現障害",6
"5336","F45801","両側手神経性多汗症",1
"5337","F45801","神経性多汗症",3
"5338","F45802","心因性嗅覚障害",2
"5339","F45805","神経性耳鳴",6
"5340","F45810","右手書痙",1
"5341","F45810","書痙",4
"5342","F45900","身体表現障害",29
"5343","F45901","身体化障害＜神経症＞",8
"5344","F45902","鑑別不能型身体表現性障害＜神経症＞",3
"5345","F45905","小児心身症",6
"5346","F4590U","特定不能の身体表現性障害＜神経症＞",1
"5347","F4590X","身体表現性障害＜神経症＞",28
"5348","F48000","神経衰弱（疲弊症候群）",6
"5349","F48100","離人神経症",1
"5350","F48802","慢性心因反応",2
"5351","F48803","老人性神経症",13
"5352","F48805","幼児神経症",1
"5353","F48809","術後神経症",2
"5354","F48812","心因性失神",1
"5355","F48813","小児神経症",7
"5356","F48900","精神神経症",279
"5357","F48901","心身症",118
"5358","F50000","神経性無食欲症",5
"5359","F50001","神経性食思不振症",9
"5360","F50003","神経性無食欲症（むちゃ喰い排出型）",2
"5361","F50200","神経性過食症",1
"5362","F50202","神経性大食症（非排出型）",2
"5363","F50500","心因性嘔吐",3
"5364","F50800","拒食症",2
"5365","F50900","摂食障害",52
"5366","F5090U","特定不能の摂食障害＜神経症＞",2
"5367","F5090X","摂食障害＜神経症＞",7
"5368","F51000","内因性睡眠障害",6
"5369","F51001","原発性不眠症",50
"5370","F51002","他の精神疾患に関連した不眠症",2
"5371","F51005","非器質性不眠症",2
"5372","F5100X","睡眠障害",201
"5373","F51010","精神生理学的不眠症",10
"5374","F51011","精神生理性不眠症",1
"5375","F51013","特発性不眠症",28
"5376","F51014","ナルコレプシー",3
"5377","F51018","ムズムズ脚症候群",20
"5378","F5101A","特発性過眠症",1
"5379","F5101C","むずむず脚症候群",25
"5380","F51020","睡眠状態誤認",3
"5381","F51021","不適切睡眠障害",8
"5382","F51022","環境因性睡眠障害",7
"5383","F51024","適応型睡眠障害",2
"5384","F51027","入眠期関連障害",5
"5385","F51027","入眠期関連障害（心身症）",1
"5386","F5102C","アルコール依存性睡眠障害",1
"5387","F5102E","特定不能の外因性睡眠障害",1
"5388","F5102H","睡眠不足症候群",1
"5389","F51120","呼吸関連睡眠障害",7
"5390","F51122","閉塞性睡眠時無呼吸症候群",218
"5391","F51200","概日リズム性睡眠障害",2
"5392","F5120X","概日リズム睡眠障害",1
"5393","F51240","睡眠相後退症候群",3
"5394","F51330","夜驚",3
"5395","F51401","夜なき",34
"5396","F51440","夜間こむらがえり",124
"5397","F51441","夜間下肢こむらがえり",33
"5398","F51560","ＲＥＭ睡眠時行動障害",47
"5399","F51561","レム睡眠行動障害",44
"5400","F51820","原発性いびき",6
"5401","F51830","夜尿",14
"5402","F5189U","特定不能の睡眠時随伴症",1
"5403","F51900","呼吸関連睡眠障害",1
"5404","F51924","月経随伴睡眠障害",1
"5405","F51925","妊娠随伴睡眠障害",1
"5406","F51926","その他の睡眠障害",4
"5407","F5199U","特定不能の睡眠異常",2
"5408","F52200","インポテンス（陰萎）",7
"5409","F52203","勃起不全症",8
"5410","F52204","性交不能症",1
"5411","F53000","産褥うつ病",2
"5412","F53900","産褥精神障害",1
"5413","F54003","心因性胃潰瘍",8
"5414","F54005","神経性胃炎",7
"5415","F54902","身体疾患に影響する精神疾患",7
"5416","F54903","身体疾患に影響する心理的症状",7
"5417","F54904","身体疾患に影響するパーソナリティ傾向／対処様式",4
"5418","F54906","身体疾患に影響するストレス関連生理反応",6
"5419","F5490U","身体疾患に影響する特定不能の心理的要因",4
"5420","F5490X","身体疾患に影響する心理的要因",48
"5421","F60000","妄想性人格障害",4
"5422","F6000X","パーソナリティ障害",2
"5423","F60300","境界性パーソナリティ障害",3
"5424","F60300","境界性人格障害",2
"5425","F60320","境界型情動不安定性パーソナリティ障害",3
"5426","F60320","境界型情動不安定性人格障害",2
"5427","F60700","依存性パーソナリティ障害",1
"5428","F6090U","特定不能の人格障害",2
"5429","F6300X","衝動制御の障害＜神経症＞",1
"5430","F70900","軽度精神遅滞",2
"5431","F70901","軽度知的障害・行動機能障害の言及なし",9
"5432","F71900","中等度精神遅滞",2
"5433","F71901","中等度知的障害",4
"5434","F72901","重度知的障害・行動機能障害の言及なし",2
"5435","F73901","最重度知的障害",1
"5436","F78900","他の精神遅滞",3
"5437","F79101","重症心身障害",1
"5438","F79900","精神遅滞",9
"5439","F79910","精神発達遅滞",50
